Unnamed: 0,id,name,RT_Amide6min,RT_Amide12min,RT_Amide23min,RT_RP,RT_RP6min,monoisotopic_mass,formula,smiles,inchikey,inchikey1,IsomericSMILES,RT,MolecularWeight
7637,E2I6,Huzhangoside B,,,,372.6,220.2,1336.666328,C64H104O29,"[H][C@@]12CC(C)(C)CC[C@@]1(CC[C@]1(C)C2=CCC2[C@@]3(C)CC[C@H](O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O[C@@H]5OC[C@@H](O)[C@@H](O)[C@H]5O)[C@H]4O)C(C)(C)C3CC[C@@]12C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O |r,t:15,@@:51|",GROQHEZXWUJYNW-IFINKXGASA-N,GROQHEZXWUJYNW,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@@H](O3)OC(=O)[C@@]45CC[C@@]6(C(=CCC7[C@]6(CCC8[C@@]7(CC[C@@H](C8(C)C)O[C@H]9[C@@H]([C@H]([C@H](CO9)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O[C@H]1[C@@H]([C@@H]([C@@H](CO1)O)O)O)O)C)C)[C@@H]4CC(CC5)(C)C)C)O)O)O)CO)O)O)O,3.67,1337.5070000000003
7638,E0V0,"[6-[3,4-dihydroxy-5-[3-hydroxy-6-(hydroxymethyl)-4,5-bis[[(E)-2-methylbut-2-enoyl]oxy]tetrahydropyran-2-yl]oxy-6-[[(E)-2-methylbut-2-enoyl]oxymethyl]tetrahydropyran-2-yl]oxy-4,5-dihydroxy-3-[3-hydroxy-6-(hydroxymethyl)-4,5-bis[[(E)-2-methylbut-2-enoyl]oxy]tetrahydropyran-2-yl]oxy-tetrahydropyran-2-yl]methyl (E)-2-methylbut-2-enoate",20.4,43.2,,447.0,256.8,1158.473048,C54H78O27,C\C=C(/C)C(=O)OCC1OC(OC2OC(COC(=O)C(\C)=C\C)C(OC3OC(CO)C(OC(=O)C(\C)=C\C)C(OC(=O)C(\C)=C\C)C3O)C(O)C2O)C(O)C(O)C1OC1OC(CO)C(OC(=O)C(\C)=C\C)C(OC(=O)C(\C)=C\C)C1O,POASCAFEUZQXNU-MACSXGQBSA-N,POASCAFEUZQXNU,C/C=C(/C(=O)OCC1OC(C(C(C1OC2OC(C(C(C2O)OC(=O)/C(=C/C)/C)OC(=O)/C(=C/C)/C)CO)O)O)OC3OC(C(C(C3O)O)OC4OC(C(C(C4O)OC(=O)/C(=C/C)/C)OC(=O)/C(=C/C)/C)CO)COC(=O)/C(=C/C)/C)\C,4.28,1159.1910000000003
7639,E5U9,"methyl 1-hydroxy-4,4,8,12,15,18-hexamethyl-11-methylene-2,5,13-trioxo-14,19-dioxahexacyclo[14.2.1.03,7.03,8.09,18.012,17]nonadec-15-ene-17-carboxylate",18.0,35.4,,393.6,231.0,470.1940681,C26H30O8,COC(=O)C12C3=C(C)OC(=O)C1(C)C(=C)CC1C4(C)C5CC(=O)C(C)(C)C45C(=O)C(O)(O3)C21C |t:5|,PDDLDFKDUFHWDL-UHFFFAOYSA-N,PDDLDFKDUFHWDL,CC1=C2C3(C4(C(CC(=C)C3(C(=O)O1)C)C5(C6C5(C(=O)C4(O2)O)C(C(=O)C6)(C)C)C)C)C(=O)OC,3.85,470.5180000000003
7640,D9I7,"[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl] (4aS,6aS,6bR,9R,10S,12aR,14bS)-9-(hydroxymethyl)-10-[(2S,3R,4R,5R)-3-hydroxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-5-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-tetrahydropyran-2-yl]oxy-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",181.2,317.4,,352.8,211.2,1074.561075,C53H86O22,"[H][C@@]12CC(C)(C)CC[C@@]1(CC[C@]1(C)C2=CCC2[C@@]3(C)CC[C@H](O[C@@H]4OC[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@@](C)(CO)C3CC[C@@]12C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O |r,t:15,@@:3|",ATUHGDXZHWBGHX-SXFANQPWSA-N,ATUHGDXZHWBGHX,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2CO[C@H]([C@@H]([C@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O[C@H]4CC[C@]5(C([C@]4(C)CO)CC[C@@]6(C5CC=C7[C@]6(CC[C@@]8([C@H]7CC(CC8)(C)C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)C)C)C)O)O)O,3.52,1075.2489999999998
7641,A5A6,Schizandrin A,17.4,30.0,,456.6,262.8,416.2198889,C24H32O6,COc1cc2C[C@H](C)[C@H](C)Cc3cc(OC)c(OC)c(OC)c3-c2c(OC)c1OC |r|,JEJFTTRHGBKKEI-OKILXGFUSA-N,JEJFTTRHGBKKEI,C[C@@H]1CC2=CC(=C(C(=C2C3=C(C(=C(C=C3C[C@@H]1C)OC)OC)OC)OC)OC)OC,4.38,416.5140000000002
7642,D9L8,"[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-tetrahydropyran-2-yl]oxymethyl]-3,4,5-trihydroxy-tetrahydropyran-2-yl] (1S,2R,4aS,6aS,6bR,9R,10R,11R,12aR)-10,11-dihydroxy-9-(hydroxymethyl)-1,2,6a,6b,9,12a-hexamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylate",175.8,305.4,,343.8,206.4,958.5137307,C48H78O19,"C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)C5CC[C@@]34C)C2[C@H]1C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O |r,c:9|",WYQVAPGDARQUBT-ZKFJACKJSA-N,WYQVAPGDARQUBT,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CCC4[C@]3(CCC5[C@@]4(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)C)C2[C@H]1C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O)O)O)O,3.44,959.1330000000008
7643,D7D9,"(4S,5R)-4-hydroxy-3,3,5-trimethyl-4-[(E,3R)-3-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxybut-1-enyl]cyclohexanone",,,,260.4,165.0,388.2097182,C19H32O8,C[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)\C=C\[C@@]1(O)[C@H](C)CC(=O)CC1(C)C |r|,QFTPTUOKFIIFJH-MODFVPIOSA-N,QFTPTUOKFIIFJH,C[C@@H]1CC(=O)CC([C@]1(/C=C/[C@@H](C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)(C)C,2.75,388.45700000000016
7644,E1M2,"(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aS,14bR)-8a-carboxy-4,4,6a,6b,11,11,14b-heptamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3-hydroxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-tetrahydropyran-2-carboxylic acid",193.8,345.6,,456.6,259.2,940.503166,C48H76O18,"C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@H](O[C@@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6CC(C)(C)CC[C@@]6(CC[C@@]54C)C(O)=O)C3(C)C)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=O)[C@H](O)[C@H](O)[C@H]1O |r,t:25,@@:28|",HRDMCVCODUFPBQ-YULPUZKJSA-N,HRDMCVCODUFPBQ,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O[C@H]4CC[C@]5(C(C4(C)C)CC[C@@]6(C5CC=C7[C@]6(CC[C@@]8(C7CC(CC8)(C)C)C(=O)O)C)C)C)C(=O)O)O)O)O)O,4.319999999999999,941.1179999999999
7645,D8P8,methyl 4-hydroxy-3-(4-hydroxyphenyl)-2-[(4-hydroxyphenyl)methyl]-5-oxo-furan-2-carboxylate,18.6,36.0,,340.2,204.6,356.089603,C19H16O7,COC(=O)C1(Cc2ccc(O)cc2)OC(=O)C(O)=C1c1ccc(O)cc1 |c:18|,AEKPZNDJHWFONI-UHFFFAOYSA-N,AEKPZNDJHWFONI,COC(=O)C1(C(=C(C(=O)O1)O)C2=CC=C(C=C2)O)CC3=CC=C(C=C3)O,3.41,356.3300000000001
7646,E1V2,"(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aR,9R,14bS)-14b-formyl-9-hydroxy-4,4,6a,6b,8a,11,11-heptamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[(2S,3R,4S,5R)-4,5-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyl-tetrahydropyran-2-yl]oxy-tetrahydropyran-2-yl]oxy-3,4-dihydroxy-tetrahydropyran-2-carboxylic acid",170.4,299.4,,423.6,243.0,910.4926013,C47H74O17,"C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](O[C@H]4CC[C@@]5(C=O)C(CC[C@]6(C)C5CC=C5C7CC(C)(C)C[C@@H](O)[C@]7(C)CC[C@@]65C)C4(C)C)O[C@@H]([C@@H](O)[C@@H]3O)C(O)=O)OC[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O |r,t:25,@@:28,40|",GGYFTLUVQMVCMN-LMQYYACCSA-N,GGYFTLUVQMVCMN,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H](CO[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](O[C@H]3O[C@H]4CC[C@]5(C(C4(C)C)CC[C@@]6(C5CC=C7[C@]6(CC[C@@]8(C7CC(C[C@H]8O)(C)C)C)C)C)C=O)C(=O)O)O)O)O)O)O)O)O,4.05,911.0920000000006
7647,E1A0,"3,5-dimethoxy-9,10-dihydrophenanthrene-2,7-diol",18.0,34.2,,345.6,208.2,272.1048591,C16H16O4,COc1cc-2c(CCc3cc(O)cc(OC)c-23)cc1O,BHEGXSNCDUBUFA-UHFFFAOYSA-N,BHEGXSNCDUBUFA,COC1=CC(=CC2=C1C3=CC(=C(C=C3CC2)O)OC)O,3.47,272.29999999999995
7648,E3A5,"(2S,3S,4S,5R,6R)-6-[[(2S,3R,4R,6aR,6bS,8aS,12aS,14bR)-4-formyl-2-hydroxy-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxy-tetrahydropyran-2-carboxylic acid",,275.4,,384.0,223.2,824.4194363,C42H64O16,"[H][C@@]12CC(C)(C)CC[C@@]1(CC[C@]1(C)C2=CCC2[C@@]3(C)C[C@H](O)[C@H](O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)C(O)=O)[C@](C)(C=O)C3CC[C@@]12C)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O |r,t:15|",QUKCKUMUBOPETR-AHRVIBDXSA-N,QUKCKUMUBOPETR,C[C@@]12CCC3[C@@](C1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)(C[C@@H]([C@@H]([C@]3(C)C=O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)O)C,3.72,824.9580000000004
7649,D6K5,"7-(1-hydroxy-1-methyl-ethyl)-1,4a-dimethyl-2,3,4,9,10,10a-hexahydrophenanthrene-1-carboxylic acid",19.2,43.2,,428.4,248.4,316.2038449,C20H28O3,CC(C)(O)c1ccc2c(CCC3C(C)(CCCC23C)C(O)=O)c1,ILQLITDRYFHAGM-UHFFFAOYSA-N,ILQLITDRYFHAGM,CC12CCCC(C1CCC3=C2C=CC(=C3)C(C)(C)O)(C)C(=O)O,4.14,316.4410000000001
7650,E1N1,"(2S,3R,4S,5S,6R)-2-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-2-[[(3S,5R,8R,10R,12R,13R,14R,17S)-12-hydroxy-17-(1-hydroxy-1,5-dimethyl-hex-4-enyl)-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-6-(hydroxymethyl)tetrahydropyran-3-yl]oxy-6-(hydroxymethyl)tetrahydropyran-3,4,5-triol",136.2,223.2,,462.6,266.4,784.4972927,C42H72O13,"[H][C@@]12[#6@H](-[#6]-[#6][C@@]1([#6])[C@]1([#6])[#6]-[#6][C@@]3([H])[C@@]([#6])([#6])[#6@H](-[#6]-[#6][C@]3([#6])[#6]1-[#6]-[#6@H]2-[#8])-[#8]-[#6@@H]-1-[#8]-[#6@H](-[#6]-[#8])-[#6@@H](-[#8])-[#6@H](-[#8])-[#6@H]-1-[#8]-[#6@@H]-1-[#8]-[#6@H](-[#6]-[#8])-[#6@@H](-[#8])-[#6@H](-[#8])-[#6@H]-1-[#8])C([#6])([#8])[#6]-[#6]\[#6]=[#6](\[#6])-[#6] |r,@:13|",RWXIFXNRCLMQCD-XXYKJBRESA-N,RWXIFXNRCLMQCD,CC(=CCCC(C)([C@H]1CC[C@@]2([C@@H]1[C@@H](CC3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)O)C,4.44,785.0250000000005
7651,E2P9,(2S)-3-(4-hydroxyphenyl)-2-[[(Z)-3-(4-hydroxyphenyl)prop-2-enoyl]amino]propanoic acid,38.4,199.8,,280.2,174.6,327.1106727,C18H17NO5,OC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)\C=C/c1ccc(O)cc1 |r|,LEEDEKWKJVUWGA-AVFOEOQDSA-N,LEEDEKWKJVUWGA,C1=CC(=CC=C1C[C@@H](C(=O)O)NC(=O)/C=C\C2=CC=C(C=C2)O)O,2.91,327.336
7652,D8Z7,"(3S,4S,5R)-4-[(2R,3R)-2,3-dihydroxy-3-[(2S,3R,5R,10R,13R,14S,17S)-2,3,14-trihydroxy-10,13-dimethyl-6-oxo-2,3,4,5,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-17-yl]butyl]-3,5-dimethyl-tetrahydrofuran-2-one",21.6,43.8,,292.8,181.2,520.3036186,C29H44O8,"[H][C@@]12C[C@@H](O)[C@@H](O)C[C@]1(C)C1CC[C@]3(C)[C@H](CC[C@@]3(O)C1=CC2=O)[C@@](C)(O)[C@H](O)C[C@@H]1[C@@H](C)OC(=O)[C@H]1C |r,c:23|",NEFYSBQJYCICOG-RJRZVDSCSA-N,NEFYSBQJYCICOG,C[C@H]1[C@@H]([C@H](OC1=O)C)C[C@H]([C@@](C)([C@H]2CC[C@@]3([C@@]2(CCC4C3=CC(=O)[C@H]5[C@@]4(C[C@@H]([C@@H](C5)O)O)C)C)O)O)O,3.02,520.6630000000004
7653,E4F9,"16-[(2R,3R,4R,5S,6R)-6-(acetoxymethyl)-5-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-(3-hydroxyhexanoyloxy)-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-3,4-dihydroxy-tetrahydropyran-2-yl]oxy-2,15-dihydroxy-hexadecanoic acid",,294.0,,411.0,238.8,784.4092656,C36H64O18,"CCCC(O)CC(=O)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O[C@@H]1[C@@H](COC(C)=O)O[C@@H](OCC(O)CCCCCCCCCCCCC(O)C(O)=O)[C@H](O)[C@H]1O |r,lp:4:2,7:2,8:2,11:2,13:2,16:2,17:2,19:2,23:2,26:2,27:2,29:2,32:2,46:2,48:2,49:2,51:2,53:2|",OUCYENMKGCGOOQ-IBHJGVIJSA-N,OUCYENMKGCGOOQ,CCCC(CC(=O)O[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)OCC(CCCCCCCCCCCCC(C(=O)O)O)O)COC(=O)C)CO)O)O)O,3.98,784.8900000000007
7654,E3Q6,"(2S,3R,4S,5S,6R)-2-[4-[(3R,3aR,6R,6aR)-6-[3,5-dimethoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-phenyl]-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-2,6-dimethoxy-phenoxy]-6-(hydroxymethyl)tetrahydropyran-3,4,5-triol",162.0,281.4,,248.4,159.6,742.268415,C34H46O18,[H][C@]12CO[C@@H](c3cc(OC)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)c3)[C@@]1([H])CO[C@H]2c1cc(OC)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1 |r|,FFDULTAFAQRACT-UERZRVEUSA-N,FFDULTAFAQRACT,COC1=CC(=CC(=C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)OC)[C@H]3[C@H]4CO[C@H]([C@H]4CO3)C5=CC(=C(C(=C5)OC)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)OC,2.66,742.7240000000005
7655,D9K9,"[(2S,3S,4R,5R,6S)-4,5-diacetoxy-6-[[(1S,2S,4S,5S,6R,10S)-2-(hydroxymethyl)-10-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-3,9-dioxatricyclo[4.4.0.02,4]dec-7-en-5-yl]oxy]-2-methyl-tetrahydropyran-3-yl] (E)-3-phenylprop-2-enoate",,43.8,,375.6,222.0,722.2422002,C34H42O17,"[H][C@@]12C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@]1([H])[C@@]1(CO)O[C@H]1[C@H]2O[C@@H]1O[C@@H](C)[C@H](OC(=O)\C=C\c2ccccc2)[C@@H](OC(C)=O)[C@H]1OC(C)=O |r,c:2|",JYVLOGILHBWLAE-LTDPXCIYSA-N,JYVLOGILHBWLAE,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]3C=CO[C@H]([C@@H]3[C@@]4([C@H]2O4)CO)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)OC(=O)C)OC(=O)C)OC(=O)/C=C/C6=CC=CC=C6,3.7,722.6930000000002
7657,E1W4,"[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxyphenyl]methyl 2-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxy-3-methyl-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-butanoate",,,,290.4,180.0,710.2422002,C33H42O17,CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(OC(=O)\C=C\c1ccc(O)cc1)C(=O)OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1 |r|,LZXXRASHAINSDN-XEHIIEKUSA-N,LZXXRASHAINSDN,CC(C)(C(C(=O)OCC1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)OC(=O)/C=C/C3=CC=C(C=C3)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,3.0,710.6820000000006
7658,E3F9,methyl 1-oxo-4-(1H-pyrrol-2-yl)-2H-isoquinoline-3-carboxylate,19.8,39.6,,292.2,181.8,268.0847923,C15H12N2O3,COC(=O)c1[nH]c(=O)c2ccccc2c1-c1ccc[nH]1,IADWMRZHOGHTMQ-UHFFFAOYSA-N,IADWMRZHOGHTMQ,COC(=O)C1=C(C2=CC=CC=C2C(=O)N1)C3=CC=CN3,3.03,268.272
7659,D4F7,"2-[(3S,3aR,5R,7aS)-3a-acetyl-3-hydroxy-7a-methyl-2,3,4,5,6,7-hexahydro-1H-inden-5-yl]prop-2-enoic acid",21.6,34.2,,371.4,220.2,266.1518093,C15H22O4,CC(=O)[C@]12C[C@@H](CC[C@@]1(C)CC[C@@H]2O)C(=C)C(O)=O |r|,QHMVDJGMBDTIEY-DHMWGJHJSA-N,QHMVDJGMBDTIEY,CC(=O)[C@]12C[C@@H](CC[C@]1(CC[C@@H]2O)C)C(=C)C(=O)O,3.67,266.33699999999993
7660,E3T4,"(3aR,5S,5aS,8R,8aS,9aR)-8-hydroxy-5,8a-dimethyl-1-methylene-3a,4,5,5a,6,8,9,9a-octahydroazuleno[6,5-b]furan-2,7-dione",19.8,42.6,,301.8,186.0,264.1361592,C15H20O4,[H][C@@]12CC(=O)[C@H](O)[C@@]1(C)C[C@H]1[C@@H](C[C@@H]2C)OC(=O)C1=C |r|,RSIRJQBBTRXQHY-NPZCKLCXSA-N,RSIRJQBBTRXQHY,C[C@H]1C[C@@H]2[C@H](C[C@]3([C@H]1CC(=O)[C@@H]3O)C)C(=C)C(=O)O2,3.1,264.32099999999997
7661,E0J2,"(3R,4S)-4,6,8-trihydroxy-7-methoxy-3-methyl-isochroman-1-one",18.6,36.0,,274.8,171.6,240.0633882,C11H12O6,COc1c(O)cc2[C@H](O)[C@@H](C)OC(=O)c2c1O |r|,ZLLQQKITWRWKTD-SPGJFGJESA-N,ZLLQQKITWRWKTD,C[C@@H]1[C@H](C2=CC(=C(C(=C2C(=O)O1)O)OC)O)O,2.86,240.21099999999998
7662,E1Z1,"(4aR,9aR)-8,8-dimethyl-1-methylene-2-oxo-4a,6a,7,9-tetrahydro-4H-pentaleno[1,6a-c]pyran-5-carboxylic acid",21.6,43.8,,372.0,220.2,262.1205092,C15H18O4,"CC1(C)CC2C=C([C@@H]3COC(=O)C(=C)[C@]23C1)C(O)=O |r,c:5|",VDWJABPVVAYLBS-BRIYQRAZSA-N,VDWJABPVVAYLBS,CC1(CC2C=C([C@H]3[C@]2(C1)C(=C)C(=O)OC3)C(=O)O)C,3.67,262.30499999999995
7663,D9D2,(2R)-8-ethyl-7-hydroxy-5-methoxy-2-methyl-chroman-4-one,19.2,,,387.6,226.8,236.1048591,C13H16O4,CCc1c(O)cc(OC)c2C(=O)C[C@@H](C)Oc12 |r|,BPIMOIWHAHUBPJ-SSDOTTSWSA-N,BPIMOIWHAHUBPJ,CCC1=C2C(=C(C=C1O)OC)C(=O)C[C@H](O2)C,3.78,236.26699999999994
7664,D4F0,2-(3-hydroxy-5-methyl-phenoxy)-5-methoxy-3-methyl-phenol,18.6,33.6,,382.8,226.2,260.1048591,C15H16O4,COc1cc(C)c(Oc2cc(C)cc(O)c2)c(O)c1,KXXZLMLLYMPYJE-UHFFFAOYSA-N,KXXZLMLLYMPYJE,CC1=CC(=CC(=C1)OC2=C(C=C(C=C2C)OC)O)O,3.77,260.289
7665,A7U1,Alternariol,20.4,36.6,,372.0,221.4,258.0528235,C14H10O5,Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,CEBXXEKPIIDJHL-UHFFFAOYSA-N,CEBXXEKPIIDJHL,CC1=CC(=CC2=C1C3=C(C(=CC(=C3)O)O)C(=O)O2)O,3.69,258.229
7666,D3I0,"2,2-dimethyl-6H-pyrano[3,2-c]quinolin-5-one",20.4,41.4,,394.2,231.6,227.0946287,C14H13NO2,CC1(C)Oc2c(C=C1)c(=O)[nH]c1ccccc21 |c:6|,PXNMNABLQWUMCX-UHFFFAOYSA-N,PXNMNABLQWUMCX,CC1(C=CC2=C(O1)C3=CC=CC=C3NC2=O)C,3.86,227.263
7667,E0K6,"(E)-2-(hydroxymethyl)-3-[(1R,6R)-3-(hydroxymethyl)-6-isopropyl-cyclohex-2-en-1-yl]prop-2-enoic acid",23.4,,,354.6,211.8,254.1518093,C14H22O4,"CC(C)[C@H]1CCC(CO)=C[C@@H]1\C=C(/CO)C(O)=O |r,c:8|",SLVSUVFUFJKMCV-URFGDBDFSA-N,SLVSUVFUFJKMCV,CC(C)[C@H]1CCC(=C[C@@H]1/C=C(\CO)/C(=O)O)CO,3.53,254.32599999999996
7668,E5W5,"8-hydroxy-4H-pyrrolo[1,2-a]indole-5-carboxylic acid",18.6,,,306.6,189.0,215.0582432,C12H9NO3,OC(=O)c1ccc(O)c-2c1Cc1cccn-21,OCQHPUJFFMEHQP-UHFFFAOYSA-N,OCQHPUJFFMEHQP,C1C2=CC=CN2C3=C(C=CC(=C31)C(=O)O)O,3.15,215.208
7669,D7J6,"2-[(2R,4aR,8R,8aR)-8-hydroxy-4a,8-dimethyl-decalin-2-yl]prop-2-enoic acid",,,,421.8,245.4,252.1725447,C15H24O3,[H][C@@]12C[C@@H](CC[C@@]1(C)CCC[C@@]2(C)O)C(=C)C(O)=O |r|,FXKCXGBBUBCRPU-QHSBEEBCSA-N,FXKCXGBBUBCRPU,C[C@]12CCC[C@@]([C@@H]1C[C@@H](CC2)C(=C)C(=O)O)(C)O,4.09,252.35399999999996
